no,refer,ID,references,country,latitude,longitude,family,genus,specificEpithet
334,gbif,4455871343,,China,,,Leucobryaceae,Leucobryum,
335,gbif,4455871341,,China,,,Leucobryaceae,Leucobryum,
336,gbif,4455871340,,China,,,Leucobryaceae,Leucobryum,
337,gbif,4455871335,,China,,,Leucobryaceae,Leucobryum,
338,gbif,4455871333,,China,,,Leucobryaceae,Leucobryum,
339,gbif,4455871322,,China,,,Leucobryaceae,Leucobryum,
340,gbif,4455871321,,China,,,Leucobryaceae,Leucobryum,
341,gbif,4455871308,,China,,,Leucobryaceae,Leucobryum,
342,gbif,4454588312,,China,26.4666667,108.25,Leucobryaceae,Leucobryum,
343,gbif,4444402286,https://herbarium.bgbm.org/object/B300439388,Vietnam,12.15444,108.53667,Leucobryaceae,Leucobryum,
344,gbif,4444402280,https://herbarium.bgbm.org/object/B300439304,Vietnam,12.14111,108.53167,Leucobryaceae,Leucobryum,
345,gbif,4444402259,https://herbarium.bgbm.org/object/B300439160,Vietnam,12.04722,108.43555,Leucobryaceae,Leucobryum,
346,gbif,4444400260,https://herbarium.bgbm.org/object/B300439182,Vietnam,12.18778,108.67833,Leucobryaceae,Leucobryum,
347,gbif,4444400254,https://herbarium.bgbm.org/object/B300439140,Vietnam,12.09194,108.37528,Leucobryaceae,Leucobryum,
348,gbif,4442591470,https://www.inaturalist.org/observations/104629892,Russia,43.73397264,40.14351977,Leucobryaceae,Leucobryum,
349,gbif,4436127722,https://www.inaturalist.org/observations/188881405,Japan,35.28421171,139.0034057,Leucobryaceae,Leucobryum,
350,gbif,4423599353,,Thailand,19.3944444,98.8897222,Leucobryaceae,Leucobryum,
351,gbif,4423591371,,Thailand,19.375,98.8347222,Leucobryaceae,Leucobryum,
352,gbif,4420558635,,Nepal,27.566667,87.283333,Leucobryaceae,Leucobryum,humillimum
353,gbif,4420558634,,Sri Lanka,,,Leucobryaceae,Leucobryum,humillimum
354,gbif,4420551643,,Nepal,,,Leucobryaceae,Leucobryum,humillimum
355,gbif,4420544633,,Butan,27.516667,90.566667,Leucobryaceae,Leucobryum,juniperoideum
356,gbif,4420544632,,Nepal,,,Leucobryaceae,Leucobryum,humillimum
357,gbif,4420437646,,Nepal,27.483333,87.766667,Leucobryaceae,Leucobryum,humillimum
358,gbif,4420437645,,India,,,Leucobryaceae,Leucobryum,humillimum
359,gbif,4420436638,,Butan,27.45,87.933333,Leucobryaceae,Leucobryum,juniperoideum
360,gbif,4420435636,,Butan,26.95,90.216667,Leucobryaceae,Leucobryum,humillimum
361,gbif,4420434639,,Nepal,27.2,87.466667,Leucobryaceae,Leucobryum,juniperoideum
362,gbif,4420434638,,Sri Lanka,,,Leucobryaceae,Leucobryum,humillimum
363,gbif,4420433635,,Sri Lanka,,,Leucobryaceae,Leucobryum,humillimum
364,gbif,4420433634,,Sri Lanka,,,Leucobryaceae,Leucobryum,humillimum
365,gbif,4416224382,,Indonesia,,,Leucobryaceae,Leucobryum,
366,gbif,4402030489,https://plant.depo.msu.ru/open/public/item/MW9119501,Russia,43.84934,146.79579,Leucobryaceae,Leucobryum,
367,gbif,436951332,,Vietnam,,,Leucobryaceae,Leucobryum,
368,gbif,436928373,,Philippines,,,Leucobryaceae,Leucobryum,
369,gbif,436928371,,Sri Lanka,,,Leucobryaceae,Leucobryum,
370,gbif,436913908,,India,,,Leucobryaceae,Leucobryum,
371,gbif,436893984,,Vietnam,,,Leucobryaceae,Leucobryum,
372,gbif,436870929,,India,,,Leucobryaceae,Leucobryum,
373,gbif,436856361,,Malaysia,,,Leucobryaceae,Leucobryum,
374,gbif,436808112,,Myanmar,,,Leucobryaceae,Leucobryum,
375,gbif,436785490,,Hong Kong,,,Leucobryaceae,Leucobryum,
376,gbif,436785488,,Philippines,,,Leucobryaceae,Leucobryum,
377,gbif,436779656,,Laos,,,Leucobryaceae,Leucobryum,
378,gbif,436771111,,Sri Lanka,,,Leucobryaceae,Leucobryum,
379,gbif,436770859,,India,,,Leucobryaceae,Leucobryum,
380,gbif,436770855,,Sri Lanka,,,Leucobryaceae,Leucobryum,
381,gbif,436758142,,Nepal,,,Leucobryaceae,Leucobryum,
382,gbif,436750949,,Vietnam,,,Leucobryaceae,Leucobryum,
383,gbif,436742157,,Sri Lanka,,,Leucobryaceae,Leucobryum,
384,gbif,4164996971,,South Korea,37.5032,130.82524,Leucobryaceae,Leucobryum,
385,gbif,4164996772,,South Korea,33.32412,126.59414,Leucobryaceae,Leucobryum,
386,gbif,4164996594,,South Korea,33.24581,126.56496,Leucobryaceae,Leucobryum,
387,gbif,4164995232,,South Korea,35.47797,127.51772,Leucobryaceae,Leucobryum,
388,gbif,4164995146,,South Korea,33.42683,126.64103,Leucobryaceae,Leucobryum,
389,gbif,4164995029,,South Korea,33.3542,126.43173,Leucobryaceae,Leucobryum,
390,gbif,4164995021,,South Korea,33.4259,126.5579,Leucobryaceae,Leucobryum,
391,gbif,4164994962,,South Korea,33.36336,126.44869,Leucobryaceae,Leucobryum,
392,gbif,4164994728,,South Korea,35.7042,127.65631,Leucobryaceae,Leucobryum,
393,gbif,4164994591,,South Korea,37.49042,130.88014,Leucobryaceae,Leucobryum,
394,gbif,4164994473,,South Korea,33.42683,126.64103,Leucobryaceae,Leucobryum,
395,gbif,4155196919,https://www.ebi.ac.uk/ena/browser/view/OQ557117,Thailand,,,Leucobryaceae,Leucobryum,
396,gbif,4155194945,https://www.ebi.ac.uk/ena/browser/view/OQ557103,Thailand,,,Leucobryaceae,Leucobryum,
397,gbif,4155194008,https://www.ebi.ac.uk/ena/browser/view/OQ557105,Thailand,,,Leucobryaceae,Leucobryum,
398,gbif,4155194007,https://www.ebi.ac.uk/ena/browser/view/OQ556896,Thailand,,,Leucobryaceae,Leucobryum,
399,gbif,4155194006,https://www.ebi.ac.uk/ena/browser/view/OQ556885,Thailand,,,Leucobryaceae,Leucobryum,
400,gbif,4155190546,https://www.ebi.ac.uk/ena/browser/view/OQ557098,Thailand,,,Leucobryaceae,Leucobryum,
401,gbif,4155188726,https://www.ebi.ac.uk/ena/browser/view/OQ556880,Thailand,,,Leucobryaceae,Leucobryum,
402,gbif,4155187977,https://www.ebi.ac.uk/ena/browser/view/OQ556889,Thailand,,,Leucobryaceae,Leucobryum,
403,gbif,4155185688,https://www.ebi.ac.uk/ena/browser/view/OQ557099,Thailand,,,Leucobryaceae,Leucobryum,
404,gbif,4155183048,https://www.ebi.ac.uk/ena/browser/view/OQ557108,Thailand,,,Leucobryaceae,Leucobryum,
405,gbif,4155181936,https://www.ebi.ac.uk/ena/browser/view/OQ556895,Thailand,,,Leucobryaceae,Leucobryum,
406,gbif,4152849780,https://www.ebi.ac.uk/ena/browser/view/OQ557113,Thailand,,,Leucobryaceae,Leucobryum,
407,gbif,4152846145,https://www.ebi.ac.uk/ena/browser/view/OQ557116,Thailand,,,Leucobryaceae,Leucobryum,
408,gbif,4152825057,https://www.ebi.ac.uk/ena/browser/view/OQ557115,Thailand,,,Leucobryaceae,Leucobryum,
409,gbif,4152825056,https://www.ebi.ac.uk/ena/browser/view/OQ557104,Thailand,,,Leucobryaceae,Leucobryum,
410,gbif,4152807555,https://www.ebi.ac.uk/ena/browser/view/OQ557101,Thailand,,,Leucobryaceae,Leucobryum,
411,gbif,4152807553,https://www.ebi.ac.uk/ena/browser/view/OQ556881,Thailand,,,Leucobryaceae,Leucobryum,
412,gbif,4152806520,https://www.ebi.ac.uk/ena/browser/view/OQ556903,Thailand,,,Leucobryaceae,Leucobryum,
413,gbif,4152806234,https://www.ebi.ac.uk/ena/browser/view/OQ557111,Thailand,,,Leucobryaceae,Leucobryum,
414,gbif,4152806231,https://www.ebi.ac.uk/ena/browser/view/OQ556891,Thailand,,,Leucobryaceae,Leucobryum,
415,gbif,4152802944,https://www.ebi.ac.uk/ena/browser/view/OQ556898,Thailand,,,Leucobryaceae,Leucobryum,
416,gbif,4152801041,https://www.ebi.ac.uk/ena/browser/view/OQ556883,Thailand,,,Leucobryaceae,Leucobryum,
417,gbif,4152794225,https://www.ebi.ac.uk/ena/browser/view/OQ556901,Thailand,,,Leucobryaceae,Leucobryum,
418,gbif,4152781902,https://www.ebi.ac.uk/ena/browser/view/OQ557110,Thailand,,,Leucobryaceae,Leucobryum,
419,gbif,4152763118,https://www.ebi.ac.uk/ena/browser/view/OQ557097,Thailand,,,Leucobryaceae,Leucobryum,
420,gbif,4152754446,https://www.ebi.ac.uk/ena/browser/view/OQ557095,Thailand,,,Leucobryaceae,Leucobryum,
421,gbif,4152728789,https://www.ebi.ac.uk/ena/browser/view/OQ557093,Thailand,,,Leucobryaceae,Leucobryum,
422,gbif,4145921026,https://bryophyteportal.org/portal/collections/individual/index.php?occid=6684029,Philippines,12.41397,122.56812,Leucobryaceae,Leucobryum,chlorophyllosum
423,gbif,4145462272,https://www.inaturalist.org/observations/170131495,Taiwan,25.14890262,121.5477086,Leucobryaceae,Leucobryum,
424,gbif,4142357309,https://www.ebi.ac.uk/ena/browser/view/AB739626,Sri Lanka,,,Leucobryaceae,Leucobryum,
425,gbif,4130409506,,Malaysia,1.333,112.166,Leucobryaceae,Leucobryum,
426,gbif,4112132574,https://www.inaturalist.org/observations/157622181,Thailand,8.532317993,98.21533115,Leucobryaceae,Leucobryum,
427,gbif,4092655706,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3640590,Sri Lanka,,,Leucobryaceae,Leucobryum,bowringii
428,gbif,4092655411,https://bryophyteportal.org/portal/collections/individual/index.php?occid=3640537,Singapore,,,Leucobryaceae,Leucobryum,sanctum
429,gbif,4079362325,,Malaysia,5,116.5,Leucobryaceae,Leucobryum,aduncum
430,gbif,4079359333,,India,,,Leucobryaceae,Leucobryum,scalare
431,gbif,4079358331,,India,,,Leucobryaceae,Leucobryum,scalare
432,gbif,4079358330,,India,,,Leucobryaceae,Leucobryum,scalare
433,gbif,4079356330,,India,,,Leucobryaceae,Leucobryum,scalare
434,gbif,4079356329,,India,,,Leucobryaceae,Leucobryum,scalare
435,gbif,4078121302,https://www.ebi.ac.uk/ena/browser/view/AB742491,China,,,Leucobryaceae,Leucobryum,
436,gbif,4074595627,,Japan,34.711553,133.309892,Leucobryaceae,Leucobryum,juniperoideum
437,gbif,4074564204,,Japan,35.689568,139.69172,Leucobryaceae,Leucobryum,
438,gbif,4074554664,,Japan,31.560185,130.558141,Leucobryaceae,Leucobryum,
439,gbif,4074510700,,Japan,34.128252,131.435075,Leucobryaceae,Leucobryum,bowringii
440,gbif,4074489149,,Japan,35.689568,139.69172,Leucobryaceae,Leucobryum,juniperoideum
441,gbif,4074476130,,Japan,35.689568,139.69172,Leucobryaceae,Leucobryum,juniperoideum
442,gbif,4074476123,,Japan,35.689568,139.69172,Leucobryaceae,Leucobryum,juniperoideum
443,gbif,4074442525,,Japan,35.689568,139.69172,Leucobryaceae,Leucobryum,juniperoideum
444,gbif,4074434174,,Japan,35.689568,139.69172,Leucobryaceae,Leucobryum,juniperoideum
445,gbif,4074429673,,Japan,35.689568,139.69172,Leucobryaceae,Leucobryum,juniperoideum
446,gbif,4074425448,,Japan,34.691304,135.182995,Leucobryaceae,Leucobryum,scabrum
447,gbif,4071874304,,Japan,33.75,135.65,Leucobryaceae,Leucobryum,
448,gbif,4071209304,,Indonesia,,,Leucobryaceae,Leucobryum,
449,gbif,4071203314,,Sri Lanka,,,Leucobryaceae,Leucobryum,
450,gbif,4071203304,,Malaysia,,,Leucobryaceae,Leucobryum,
451,gbif,4071200385,,Vietnam,,,Leucobryaceae,Leucobryum,chlorophyllosum
452,gbif,4071192306,,Indonesia,,,Leucobryaceae,Leucobryum,
453,gbif,4062600627,https://www.inaturalist.org/observations/150567763,Japan,35.35940393,139.5876125,Leucobryaceae,Leucobryum,
454,gbif,4062223087,,Thailand,,,Leucobryaceae,Leucobryum,javense
455,gbif,4062128993,,Vietnam,,,Leucobryaceae,Leucobryum,chlorophyllosum
456,gbif,4062123087,,Thailand,,,Leucobryaceae,Leucobryum,sericeum
457,gbif,4061919817,,Thailand,,,Leucobryaceae,Leucobryum,scalare
458,gbif,4061915665,,Thailand,,,Leucobryaceae,Leucobryum,scalare
459,gbif,4061757653,,Philippines,6.578,122.035,Leucobryaceae,Leucobryum,arfakianum
460,gbif,4061696154,,Sri Lanka,,,Leucobryaceae,Leucobryum,humillimum
461,gbif,4061337535,,Thailand,,,Leucobryaceae,Leucobryum,javense
462,gbif,4061140615,,Taiwan,22.4,120.6,Leucobryaceae,Leucobryum,
463,gbif,4061090235,,Taiwan,,,Leucobryaceae,Leucobryum,glaucum
464,gbif,4061090234,,Taiwan,22.03333,120.775,Leucobryaceae,Leucobryum,glaucum
465,gbif,4061073144,,Taiwan,24.49194,121.10611,Leucobryaceae,Leucobryum,bowringii
466,gbif,4061002434,,Malaysia,4.480015,101.362464,Leucobryaceae,Leucobryum,
467,gbif,4060979070,,Philippines,6.578,122.035,Leucobryaceae,Leucobryum,arfakianum
468,gbif,4060969951,,Nepal,,,Leucobryaceae,Leucobryum,
469,gbif,4060969930,,Myanmar,,,Leucobryaceae,Leucobryum,scalare
470,gbif,4055797320,,Japan,35.783494,139.152102,Leucobryaceae,Leucobryum,juniperoideum
471,gbif,4045527360,http://nsii.org.cn/2017/specimen.php?id=18395707,China,21.48,101.57,Leucobryaceae,Leucobryum,
472,gbif,4045510369,http://nsii.org.cn/2017/specimen.php?id=16959729,China,29.8,106.4,Leucobryaceae,Leucobryum,
473,gbif,4045510368,http://nsii.org.cn/2017/specimen.php?id=16959707,China,27.48,88.9,Leucobryaceae,Leucobryum,
474,gbif,4045492907,http://nsii.org.cn/2017/specimen.php?id=16166992,China,29.6,103.48,Leucobryaceae,Leucobryum,
475,gbif,4045486605,http://nsii.org.cn/2017/specimen.php?id=15708166,China,29.87,118.43,Leucobryaceae,Leucobryum,
476,gbif,4045486604,http://nsii.org.cn/2017/specimen.php?id=15708144,China,28.08,119.13,Leucobryaceae,Leucobryum,
477,gbif,4045486603,http://nsii.org.cn/2017/specimen.php?id=15708078,China,28.55,115.93,Leucobryaceae,Leucobryum,
478,gbif,4045486518,http://www.nsii.org.cn/2017/specimen.php?id=15701714,China,23.37,116.7,Leucobryaceae,Leucobryum,
479,gbif,4045486517,http://nsii.org.cn/2017/specimen.php?id=15701703,China,29.33,95.33,Leucobryaceae,Leucobryum,
480,gbif,4045483224,http://nsii.org.cn/2017/specimen.php?id=15572233,China,29.68,115.98,Leucobryaceae,Leucobryum,
481,gbif,4045478746,http://nsii.org.cn/2017/specimen.php?id=15107648,China,24.82,98.3,Leucobryaceae,Leucobryum,
482,gbif,4045478563,http://nsii.org.cn/2017/specimen.php?id=15076782,China,24.78,110.48,Leucobryaceae,Leucobryum,
483,gbif,4045475295,http://www.nsii.org.cn/2017/specimen.php?id=14932407,China,28.32,106.22,Leucobryaceae,Leucobryum,
484,gbif,4045475294,http://www.nsii.org.cn/2017/specimen.php?id=14932391,China,27.52,108.23,Leucobryaceae,Leucobryum,
485,gbif,4045475293,http://www.nsii.org.cn/2017/specimen.php?id=14932380,China,25.83,107.53,Leucobryaceae,Leucobryum,
486,gbif,4045475292,http://www.nsii.org.cn/2017/specimen.php?id=14932319,China,27.52,108.23,Leucobryaceae,Leucobryum,
487,gbif,4045475291,http://www.nsii.org.cn/2017/specimen.php?id=14932270,China,28.32,106.22,Leucobryaceae,Leucobryum,
488,gbif,4045475290,http://www.nsii.org.cn/2017/specimen.php?id=14932193,China,28.32,106.22,Leucobryaceae,Leucobryum,
489,gbif,4045475289,http://www.nsii.org.cn/2017/specimen.php?id=14932061,China,28.57,108.5,Leucobryaceae,Leucobryum,
490,gbif,4045308487,http://nsii.org.cn/2017/specimen.php?id=18395694,China,23.45,104.67,Leucobryaceae,Leucobryum,
491,gbif,4045290825,http://nsii.org.cn/2017/specimen.php?id=18395713,China,21.48,101.57,Leucobryaceae,Leucobryum,
492,gbif,4045290824,http://nsii.org.cn/2017/specimen.php?id=18395702,China,21.48,101.57,Leucobryaceae,Leucobryum,
493,gbif,4045188767,http://nsii.org.cn/2017/specimen.php?id=16959793,China,29.68,115.98,Leucobryaceae,Leucobryum,
494,gbif,4045188766,http://nsii.org.cn/2017/specimen.php?id=16959782,China,29.68,115.98,Leucobryaceae,Leucobryum,
495,gbif,4045179379,http://nsii.org.cn/2017/specimen.php?id=16959779,China,29.68,115.98,Leucobryaceae,Leucobryum,
496,gbif,4045179378,http://nsii.org.cn/2017/specimen.php?id=16959757,China,25.8,110,Leucobryaceae,Leucobryum,
497,gbif,4045173584,http://nsii.org.cn/2017/specimen.php?id=18395709,China,21.48,101.57,Leucobryaceae,Leucobryum,
498,gbif,4045154075,http://www.nsii.org.cn/2017/specimen.php?id=17721628,China,29.6,103.48,Leucobryaceae,Leucobryum,
499,gbif,4045137955,http://nsii.org.cn/2017/specimen.php?id=18395711,China,21.48,101.57,Leucobryaceae,Leucobryum,
500,gbif,4045113648,http://nsii.org.cn/2017/specimen.php?id=17721624,China,31.35,119.82,Leucobryaceae,Leucobryum,
501,gbif,4045095424,http://nsii.org.cn/2017/specimen.php?id=16959785,China,29.68,115.98,Leucobryaceae,Leucobryum,
502,gbif,4045095423,http://nsii.org.cn/2017/specimen.php?id=16959774,China,29.68,115.98,Leucobryaceae,Leucobryum,
503,gbif,4045095422,http://nsii.org.cn/2017/specimen.php?id=16959752,China,23.17,112.57,Leucobryaceae,Leucobryum,
504,gbif,4045095421,http://nsii.org.cn/2017/specimen.php?id=16959741,China,22.79,103.09,Leucobryaceae,Leucobryum,
505,gbif,4045095420,http://nsii.org.cn/2017/specimen.php?id=16959730,China,29.72,107.4,Leucobryaceae,Leucobryum,
506,gbif,4045073142,http://nsii.org.cn/2017/specimen.php?id=17721609,China,31.35,119.82,Leucobryaceae,Leucobryum,
507,gbif,4045064973,http://nsii.org.cn/2017/specimen.php?id=18395712,China,21.48,101.57,Leucobryaceae,Leucobryum,
508,gbif,4045064972,http://nsii.org.cn/2017/specimen.php?id=18395701,China,21.48,101.57,Leucobryaceae,Leucobryum,
509,gbif,4045039794,http://nsii.org.cn/2017/specimen.php?id=16959781,China,29.68,115.98,Leucobryaceae,Leucobryum,
510,gbif,4045035034,http://nsii.org.cn/2017/specimen.php?id=18395706,China,21.48,101.57,Leucobryaceae,Leucobryum,
511,gbif,4045035033,http://nsii.org.cn/2017/specimen.php?id=18395690,China,23.45,104.67,Leucobryaceae,Leucobryum,
512,gbif,4045010601,http://nsii.org.cn/2017/specimen.php?id=16959832,China,31.35,119.82,Leucobryaceae,Leucobryum,
513,gbif,4045010600,http://nsii.org.cn/2017/specimen.php?id=16959777,China,29.68,115.98,Leucobryaceae,Leucobryum,
514,gbif,4045010599,http://nsii.org.cn/2017/specimen.php?id=16959755,China,24.52,107.37,Leucobryaceae,Leucobryum,
515,gbif,4045010598,http://nsii.org.cn/2017/specimen.php?id=16959733,China,29.72,107.4,Leucobryaceae,Leucobryum,
516,gbif,4045010597,http://nsii.org.cn/2017/specimen.php?id=16959722,China,29.8,106.4,Leucobryaceae,Leucobryum,
517,gbif,4045006228,http://nsii.org.cn/2017/specimen.php?id=15722914,China,22.7,100.86,Leucobryaceae,Leucobryum,
518,gbif,4045006222,http://www.nsii.org.cn/2017/specimen.php?id=15721649,China,32.1,114.12,Leucobryaceae,Leucobryum,
519,gbif,4045006005,http://nsii.org.cn/2017/specimen.php?id=15708169,China,27.92,116.77,Leucobryaceae,Leucobryum,
520,gbif,4045006004,http://nsii.org.cn/2017/specimen.php?id=15708125,China,28.08,119.13,Leucobryaceae,Leucobryum,
521,gbif,4045006003,http://nsii.org.cn/2017/specimen.php?id=15708103,China,29.87,117.72,Leucobryaceae,Leucobryum,
522,gbif,4045006002,http://nsii.org.cn/2017/specimen.php?id=15708059,China,31.35,119.82,Leucobryaceae,Leucobryum,
523,gbif,4045005879,http://nsii.org.cn/2017/specimen.php?id=15701717,China,22.18,111.78,Leucobryaceae,Leucobryum,
524,gbif,4045005878,http://nsii.org.cn/2017/specimen.php?id=15701706,China,23.55,113.58,Leucobryaceae,Leucobryum,
525,gbif,4044994950,http://nsii.org.cn/2017/specimen.php?id=15722895,China,22.7,100.86,Leucobryaceae,Leucobryum,
526,gbif,4044994946,http://www.nsii.org.cn/2017/specimen.php?id=15721652,China,32.1,114.12,Leucobryaceae,Leucobryum,
527,gbif,4044994943,http://nsii.org.cn/2017/specimen.php?id=15721377,China,29.16,107.1,Leucobryaceae,Leucobryum,
528,gbif,4044994593,http://nsii.org.cn/2017/specimen.php?id=15701676,China,25.98,113.23,Leucobryaceae,Leucobryum,
529,gbif,4044989641,http://www.nsii.org.cn/2017/specimen.php?id=15572225,China,35.58,109.84,Leucobryaceae,Leucobryum,
530,gbif,4044978070,http://nsii.org.cn/2017/specimen.php?id=17721610,China,31.35,119.82,Leucobryaceae,Leucobryum,
531,gbif,4044961210,http://nsii.org.cn/2017/specimen.php?id=16166954,China,29.6,103.48,Leucobryaceae,Leucobryum,
532,gbif,4044944931,http://www.nsii.org.cn/2017/specimen.php?id=15076763,China,29.6,103.48,Leucobryaceae,Leucobryum,
533,gbif,4044944930,http://nsii.org.cn/2017/specimen.php?id=15076741,China,18.78,109.52,Leucobryaceae,Leucobryum,
534,gbif,4044944929,http://nsii.org.cn/2017/specimen.php?id=15076631,China,22.52,103.97,Leucobryaceae,Leucobryum,
535,gbif,4044943640,http://nsii.org.cn/2017/specimen.php?id=16959789,China,29.68,115.98,Leucobryaceae,Leucobryum,
536,gbif,4044943639,http://nsii.org.cn/2017/specimen.php?id=16959778,China,29.68,115.98,Leucobryaceae,Leucobryum,
537,gbif,4044943638,http://nsii.org.cn/2017/specimen.php?id=16959756,China,21.53,107.97,Leucobryaceae,Leucobryum,
538,gbif,4044943637,http://nsii.org.cn/2017/specimen.php?id=16959734,China,30.33,106.93,Leucobryaceae,Leucobryum,
539,gbif,4044930315,http://nsii.org.cn/2017/specimen.php?id=15722917,China,22.7,100.86,Leucobryaceae,Leucobryum,
540,gbif,4044930314,http://nsii.org.cn/2017/specimen.php?id=15722906,China,21.97,100.45,Leucobryaceae,Leucobryum,
541,gbif,4044928659,http://www.nsii.org.cn/2017/specimen.php?id=14932284,China,28.32,106.22,Leucobryaceae,Leucobryum,
542,gbif,4044928658,http://www.nsii.org.cn/2017/specimen.php?id=14932240,China,26.78,105.38,Leucobryaceae,Leucobryum,
543,gbif,4044928657,http://www.nsii.org.cn/2017/specimen.php?id=14932196,China,26.23,109.13,Leucobryaceae,Leucobryum,
544,gbif,4044928656,http://www.nsii.org.cn/2017/specimen.php?id=14932185,China,27.95,107.18,Leucobryaceae,Leucobryum,
545,gbif,4044928655,http://www.nsii.org.cn/2017/specimen.php?id=14932141,China,26.67,108.32,Leucobryaceae,Leucobryum,
546,gbif,4044928654,http://www.nsii.org.cn/2017/specimen.php?id=14932075,China,26.23,109.13,Leucobryaceae,Leucobryum,
547,gbif,4044928653,http://www.nsii.org.cn/2017/specimen.php?id=14932053,China,27.77,107.48,Leucobryaceae,Leucobryum,
548,gbif,4044918467,http://www.nsii.org.cn/2017/specimen.php?id=14932479,China,26.23,109.13,Leucobryaceae,Leucobryum,
549,gbif,4044918466,http://www.nsii.org.cn/2017/specimen.php?id=14932347,China,27.52,108.23,Leucobryaceae,Leucobryum,
550,gbif,4044918465,http://www.nsii.org.cn/2017/specimen.php?id=14932325,China,27.52,108.23,Leucobryaceae,Leucobryum,
551,gbif,4044918464,http://www.nsii.org.cn/2017/specimen.php?id=14932237,China,27.52,108.23,Leucobryaceae,Leucobryum,
552,gbif,4044918463,http://www.nsii.org.cn/2017/specimen.php?id=14932226,China,26.5,107.58,Leucobryaceae,Leucobryum,
553,gbif,4044918462,http://www.nsii.org.cn/2017/specimen.php?id=14932138,China,26.5,107.58,Leucobryaceae,Leucobryum,
